,time,location_name
0,1973-04-29,Sydney
1,1973-06-08,Sydney
2,1973-06-09,Sydney
3,1973-06-15,Sydney
4,1973-10-12,Sydney
5,1973-11-20,Sydney
6,1974-04-07,Sydney
7,1974-04-08,Sydney
8,1974-05-07,Sydney
9,1974-05-12,Sydney
10,1974-05-25,Sydney
11,1974-06-09,Sydney
12,1974-06-24,Sydney
13,1974-06-25,Sydney
14,1974-08-06,Sydney
15,1974-08-07,Sydney
16,1974-08-27,Sydney
17,1974-09-26,Sydney
18,1974-10-03,Sydney
19,1974-10-30,Sydney
20,1975-01-25,Sydney
21,1975-02-08,Sydney
22,1975-02-09,Sydney
23,1975-04-18,Sydney
24,1975-04-19,Sydney
25,1975-06-12,Sydney
26,1975-06-20,Sydney
27,1975-07-01,Sydney
28,1975-07-03,Sydney
29,1975-10-25,Sydney
30,1976-01-20,Sydney
31,1976-02-26,Sydney
32,1976-03-18,Sydney
33,1976-06-30,Sydney
34,1976-07-13,Sydney
35,1976-07-15,Sydney
36,1976-07-27,Sydney
37,1976-07-28,Sydney
38,1976-07-29,Sydney
39,1976-10-03,Sydney
40,1976-10-07,Sydney
41,1976-12-03,Sydney
42,1977-02-03,Sydney
43,1977-02-22,Sydney
44,1977-03-03,Sydney
45,1977-03-30,Sydney
46,1977-05-31,Sydney
47,1977-06-01,Sydney
48,1977-06-23,Sydney
49,1977-06-28,Sydney
50,1977-07-01,Sydney
51,1977-07-15,Sydney
52,1977-09-05,Sydney
53,1977-10-17,Sydney
54,1977-11-10,Sydney
55,1978-02-20,Sydney
56,1978-03-18,Sydney
57,1978-03-19,Sydney
58,1978-06-01,Sydney
59,1978-06-11,Sydney
60,1978-06-15,Sydney
61,1978-06-30,Sydney
62,1978-07-07,Sydney
63,1978-07-08,Sydney
64,1978-07-10,Sydney
65,1978-07-11,Sydney
66,1978-07-15,Sydney
67,1978-08-17,Sydney
68,1978-10-13,Sydney
69,1978-10-31,Sydney
70,1979-01-21,Sydney
71,1979-03-03,Sydney
72,1979-06-06,Sydney
73,1979-07-14,Sydney
74,1979-11-24,Sydney
75,1979-12-05,Sydney
76,1980-01-23,Sydney
77,1980-02-29,Sydney
78,1980-03-15,Sydney
79,1980-06-17,Sydney
80,1980-07-04,Sydney
81,1980-07-11,Sydney
82,1980-07-12,Sydney
83,1980-08-31,Sydney
84,1980-09-09,Sydney
85,1980-09-15,Sydney
86,1980-09-18,Sydney
87,1980-10-27,Sydney
88,1981-01-30,Sydney
89,1981-03-08,Sydney
90,1981-06-01,Sydney
91,1981-06-24,Sydney
92,1981-07-04,Sydney
93,1981-07-29,Sydney
94,1981-08-21,Sydney
95,1981-09-26,Sydney
96,1981-09-27,Sydney
97,1981-10-02,Sydney
98,1981-10-03,Sydney
99,1981-12-03,Sydney
100,1981-12-07,Sydney
101,1982-03-24,Sydney
102,1982-07-20,Sydney
103,1982-10-30,Sydney
104,1982-11-25,Sydney
105,1982-12-16,Sydney
106,1983-02-17,Sydney
107,1983-03-09,Sydney
108,1983-03-21,Sydney
109,1983-06-26,Sydney
110,1983-06-27,Sydney
111,1983-06-28,Sydney
112,1983-07-08,Sydney
113,1983-07-09,Sydney
114,1983-07-20,Sydney
115,1983-07-21,Sydney
116,1983-08-03,Sydney
117,1984-01-29,Sydney
118,1984-04-15,Sydney
119,1984-07-03,Sydney
120,1984-07-04,Sydney
121,1984-07-06,Sydney
122,1984-08-25,Sydney
123,1985-03-02,Sydney
124,1985-05-20,Sydney
125,1985-07-16,Sydney
126,1985-07-23,Sydney
127,1985-07-30,Sydney
128,1985-11-08,Sydney
129,1985-11-09,Sydney
130,1985-11-17,Sydney
131,1985-12-11,Sydney
132,1986-01-11,Sydney
133,1986-01-16,Sydney
134,1986-03-11,Sydney
135,1986-05-06,Sydney
136,1986-05-07,Sydney
137,1986-07-09,Sydney
138,1986-07-26,Sydney
139,1986-08-05,Sydney
140,1986-08-06,Sydney
141,1986-10-03,Sydney
142,1986-10-14,Sydney
143,1986-11-23,Sydney
144,1986-12-07,Sydney
145,1987-05-12,Sydney
146,1987-07-22,Sydney
147,1987-07-28,Sydney
148,1987-09-06,Sydney
149,1988-04-07,Sydney
150,1988-07-05,Sydney
151,1988-08-06,Sydney
152,1988-08-08,Sydney
153,1988-10-03,Sydney
154,1988-10-22,Sydney
155,1988-10-29,Sydney
156,1988-11-15,Sydney
157,1988-12-10,Sydney
158,1988-12-14,Sydney
159,1989-03-09,Sydney
160,1989-03-10,Sydney
161,1989-03-19,Sydney
162,1989-04-10,Sydney
163,1989-04-16,Sydney
164,1989-05-14,Sydney
165,1989-06-03,Sydney
166,1989-06-29,Sydney
167,1989-07-16,Sydney
168,1989-07-18,Sydney
169,1989-07-22,Sydney
170,1989-07-23,Sydney
171,1989-10-30,Sydney
172,1989-12-26,Sydney
173,1990-02-02,Sydney
174,1990-02-09,Sydney
175,1990-03-06,Sydney
176,1990-03-07,Sydney
177,1990-04-09,Sydney
178,1990-04-19,Sydney
179,1990-05-06,Sydney
180,1990-05-31,Sydney
181,1990-06-28,Sydney
182,1990-07-03,Sydney
183,1990-07-06,Sydney
184,1990-07-15,Sydney
185,1990-07-27,Sydney
186,1990-08-02,Sydney
187,1990-08-03,Sydney
188,1990-09-03,Sydney
189,1990-12-23,Sydney
190,1991-01-01,Sydney
191,1991-05-26,Sydney
192,1991-06-10,Sydney
193,1991-06-19,Sydney
194,1991-07-22,Sydney
195,1991-08-06,Sydney
196,1991-08-08,Sydney
197,1991-10-25,Sydney
198,1991-12-04,Sydney
199,1992-01-03,Sydney
200,1992-04-16,Sydney
201,1992-05-09,Sydney
202,1992-09-03,Sydney
203,1992-10-20,Sydney
204,1993-01-21,Sydney
205,1993-01-25,Sydney
206,1993-03-28,Sydney
207,1993-04-13,Sydney
208,1993-04-17,Sydney
209,1993-05-09,Sydney
210,1993-06-01,Sydney
211,1993-06-12,Sydney
212,1993-07-06,Sydney
213,1993-07-13,Sydney
214,1994-01-20,Sydney
215,1994-06-06,Sydney
216,1994-07-24,Sydney
217,1994-07-31,Sydney
218,1994-10-07,Sydney
219,1994-10-08,Sydney
220,1994-11-01,Sydney
221,1994-11-05,Sydney
222,1994-11-06,Sydney
223,1994-11-07,Sydney
224,1995-03-01,Sydney
225,1995-05-25,Sydney
226,1995-05-30,Sydney
227,1995-06-17,Sydney
228,1995-06-18,Sydney
229,1995-06-21,Sydney
230,1995-07-08,Sydney
231,1995-07-09,Sydney
232,1995-07-30,Sydney
233,1995-09-24,Sydney
234,1995-09-25,Sydney
235,1995-11-25,Sydney
236,1996-01-02,Sydney
237,1996-02-02,Sydney
238,1996-07-10,Sydney
239,1996-07-12,Sydney
240,1996-08-19,Sydney
241,1996-08-30,Sydney
242,1996-09-29,Sydney
243,1996-09-30,Sydney
244,1996-10-01,Sydney
245,1997-02-09,Sydney
246,1997-02-11,Sydney
247,1997-04-04,Sydney
248,1997-05-09,Sydney
249,1997-06-27,Sydney
250,1997-07-10,Sydney
251,1997-07-13,Sydney
252,1997-11-11,Sydney
253,1998-01-03,Sydney
254,1998-05-15,Sydney
255,1998-06-24,Sydney
256,1998-07-09,Sydney
257,1998-07-28,Sydney
258,1998-08-07,Sydney
259,1998-10-06,Sydney
260,1999-02-07,Sydney
261,1999-05-03,Sydney
262,1999-08-03,Sydney
263,1999-08-09,Sydney
264,1999-12-09,Sydney
265,2000-01-04,Sydney
266,2000-03-10,Sydney
267,2000-03-11,Sydney
268,2000-04-01,Sydney
269,2000-05-29,Sydney
270,2000-08-28,Sydney
271,2000-10-06,Sydney
272,2000-11-12,Sydney
273,2001-01-15,Sydney
274,2001-05-16,Sydney
275,2001-06-08,Sydney
276,2001-07-28,Sydney
277,2001-07-29,Sydney
278,2001-09-14,Sydney
279,2001-10-30,Sydney
280,2001-11-18,Sydney
281,2001-12-10,Sydney
282,2002-04-22,Sydney
283,2002-09-03,Sydney
284,2002-10-23,Sydney
285,2003-01-31,Sydney
286,2003-03-16,Sydney
287,2003-06-24,Sydney
288,2003-08-19,Sydney
289,2003-08-24,Sydney
290,2003-09-27,Sydney
291,2003-10-09,Sydney
292,2003-10-31,Sydney
293,2004-01-16,Sydney
294,2004-03-30,Sydney
295,2004-06-19,Sydney
296,2004-07-18,Sydney
297,2004-07-19,Sydney
298,2004-10-14,Sydney
299,2004-12-01,Sydney
300,2005-02-19,Sydney
301,2005-03-04,Sydney
302,2005-03-23,Sydney
303,2005-04-24,Sydney
304,2005-05-11,Sydney
305,2005-06-07,Sydney
306,2005-06-21,Sydney
307,2005-10-06,Sydney
308,2005-10-08,Sydney
309,2005-10-22,Sydney
310,2005-11-26,Sydney
311,2006-01-01,Sydney
312,2006-02-06,Sydney
313,2006-02-16,Sydney
314,2006-04-12,Sydney
315,2006-06-11,Sydney
316,2006-09-07,Sydney
317,2006-09-24,Sydney
318,2006-10-08,Sydney
319,2006-10-20,Sydney
320,2006-12-19,Sydney
321,2007-03-01,Sydney
322,2007-03-20,Sydney
323,2007-04-15,Sydney
324,2007-05-14,Sydney
325,2007-06-08,Sydney
326,2007-07-08,Sydney
327,2007-07-16,Sydney
328,2007-10-01,Sydney
329,2007-11-04,Sydney
330,2008-01-16,Sydney
331,2008-05-27,Sydney
332,2008-07-27,Sydney
333,2008-08-22,Sydney
334,2008-11-20,Sydney
335,2008-11-23,Sydney
336,2009-01-15,Sydney
337,2009-01-24,Sydney
338,2009-02-13,Sydney
339,2009-03-13,Sydney
340,2009-03-26,Sydney
341,2009-04-11,Sydney
342,2009-04-12,Sydney
343,2009-05-16,Sydney
344,2009-05-25,Sydney
345,2009-08-02,Sydney
346,2009-09-22,Sydney
347,2009-09-23,Sydney
348,2009-11-22,Sydney
349,2009-11-29,Sydney
350,2010-01-23,Sydney
351,2010-02-13,Sydney
352,2010-03-23,Sydney
353,2010-05-21,Sydney
354,2010-06-29,Sydney
355,2010-09-05,Sydney
356,2010-10-16,Sydney
357,2011-02-06,Sydney
358,2011-02-27,Sydney
359,2011-03-09,Sydney
360,2011-03-10,Sydney
361,2011-04-20,Sydney
362,2011-05-02,Sydney
363,2011-07-13,Sydney
364,2012-01-04,Sydney
365,2012-01-05,Sydney
366,2012-02-10,Sydney
367,2012-02-26,Sydney
368,2012-02-27,Sydney
369,2012-03-01,Sydney
370,2012-03-29,Sydney
371,2012-04-24,Sydney
372,2013-01-18,Sydney
373,2013-01-27,Sydney
374,2013-02-15,Sydney
375,2013-04-07,Sydney
376,2013-09-10,Sydney
377,2013-10-01,Sydney
378,2013-10-13,Sydney
379,2013-10-17,Sydney
380,2013-12-05,Sydney
381,2014-03-18,Sydney
382,2014-08-12,Sydney
383,2014-12-26,Sydney
384,2015-02-01,Sydney
385,2015-02-26,Sydney
386,2015-04-20,Sydney
387,2015-04-21,Sydney
388,2015-07-04,Sydney
389,2015-07-08,Sydney
390,2015-07-16,Sydney
391,2015-08-04,Sydney
392,2015-08-14,Sydney
393,2015-09-17,Sydney
394,2015-10-05,Sydney
395,2015-10-11,Sydney
396,2016-01-11,Sydney
397,2016-01-14,Sydney
398,2016-01-20,Sydney
399,2016-04-10,Sydney
400,2016-06-05,Sydney
401,2016-06-26,Sydney
402,2016-06-27,Sydney
403,2016-07-05,Sydney
404,2016-07-13,Sydney
405,2016-09-03,Sydney
406,2016-09-25,Sydney
407,2017-01-18,Sydney
408,2017-01-20,Sydney
409,2018-01-11,Sydney
410,2018-02-20,Sydney
411,2018-05-13,Sydney
412,2018-09-15,Sydney
413,2018-11-23,Sydney
414,2019-01-31,Sydney
415,2019-02-19,Sydney
416,2019-03-22,Sydney
417,2019-04-01,Sydney
418,2019-04-07,Sydney
419,2019-05-27,Sydney
420,2019-06-04,Sydney
421,2019-08-10,Sydney
422,2019-11-26,Sydney
423,2019-12-19,Sydney
424,2019-12-21,Sydney
425,2019-12-31,Sydney
426,2020-01-04,Sydney
427,2020-02-08,Sydney
428,2020-02-09,Sydney
429,2020-03-02,Sydney
430,2020-03-19,Sydney
431,2020-08-08,Sydney
432,2020-08-19,Sydney
433,2020-08-22,Sydney
434,2020-10-08,Sydney
435,2020-11-01,Sydney
436,2020-11-28,Sydney
437,2020-11-29,Sydney
438,2021-05-04,Sydney
439,2021-06-10,Sydney
440,2021-08-24,Sydney
441,2021-09-19,Sydney
442,2021-10-02,Sydney
443,2021-11-08,Sydney
444,2021-11-13,Sydney
445,2021-11-24,Sydney
446,2022-02-04,Sydney
447,2022-02-17,Sydney
448,2022-02-25,Sydney
449,2022-03-07,Sydney
450,2022-04-10,Sydney
451,2022-04-29,Sydney
452,2022-04-30,Sydney
453,2022-06-01,Sydney
454,2022-07-01,Sydney
